text,category,macro
"We consider a branching random walk on a $d$-ary tree of height $n$ ($n \in
\mathbb{N}$), under the presence of a hard wall which restricts each value to
be positive, where $d$ is a natural number satisfying $d\geqslant2$. The
question of behaviour of Gaussian processes with long range interactions, for
example the discrete Gaussian free field, under the condition that it is
positive on a large subset of {\color{blue}vertices}, and a relation with the
expected maximum of the processes has been observed. We find the probability of
the event that the branching random {\color{blue}walk} is positive at every
vertex in the $n^{th}$ generation, and show that the conditional expectation of
the Gaussian variable at a typical vertex, under positivity, is less than the
expected maximum by order of $\log n$.",math.PR,math
"This is an update of the first version. We clarify that the main results
apply to more general smooth projective varieties X than products of elliptic
curves (briefly: X is of ""abelian type"", e.g. an abelian variety or a product
of curves, and the Tate conjecture holds). We also deduce the Gersten
conjecture for dvrs whose residue field is the function field of such an X. In
an appendix, we construct some functoriality for etale motivic cohomology.
Finally, some errors which were in Section 5 of the first version are
corrected.",math.AG math.NT,math
"A cyclic base ordering of a connected graph $G$, is a cyclic ordering of
$E(G)$ such that every cyclically consecutive $|V(G)|-1$ edges form a spanning
tree. In this project, we study cyclic base ordering of various families of
graphs, including square of cycles, wheel graphs, generalized wheel graphs and
broken wheel graphs, fan and broken fan graphs, prism graphs, and maximal
2-degenerate graphs. We also provide a polynomial time algorithm to verify any
giving edge ordering is a cyclic base ordering.",math.CO,math
"We study the function $\varphi_1$ of minimal $L^1$ norm among all functions
$f$ of exponential type at most $\pi$ for which $f(0)=1$. This function, first
studied by H\""{o}rmander and Bernhardsson in 1993, has only real zeros $\pm
\tau_n$, $n=1,2, \ldots$, and the sequence $(\tau_n-n-\frac12)$ has $\ell^2$
norm bounded by $0.13$. The zeros $\tau_n$ can be computed by means of a fixed
point iteration.",math.FA math.CA math.CV,math
"We show that every star product on a symplectic manifold defines uniquely a
1-differentiable deformation of the Poisson bracket. Explicit formulas are
given. As a corollary we can identify the characteristic class of any star
product as a part of its explicit (Fedosov) expression.",math.QA math.SG,math
"We show that both $(\mathcal{H}(c_{0}),\tau_{\omega})$ and
$(\mathcal{H}_{b}(c_{0}),\tau_{b})$ have a monomial Schauder basis.",math.CV,math
"There is a nonribbon 2-link all of whose components are trivial 2-knots and
one of whose band-sums is a nonribbon 2-knot.",math.GT,math
"In this paper, we prove the existence of two-dimensional solutions to the
steady Euler-Poisson system with continuous transonic transitions across sonic
interfaces of codimension 1. First, we establish the well-posedness of a
boundary value problem for a linear second order system that consists of an
elliptic-hyperbolic mixed type equation with a degeneracy occurring on an
interface of codimension 1, and an elliptic equation weakly coupled together.
Then we apply the Schauder fixed point theorem to prove the existence of
two-dimensional solutions to the potential flow model of the steady
Euler-Poisson system with continuous transonic transitions across sonic
interfaces. With the aid of Helmholtz decomposition, established in [6], we
extend the existence result to the full Euler-Poisson system for the case of
nonzero vorticity. Most importantly, the solutions constructed in this paper
are classical solutions to Euler-Poisson system, thus their sonic interfaces
are not weak discontinuities in the sense that all the flow variables are $C^1$
across the interfaces.",math.AP,math
"An invariant I of quasiprojective K-varieties X with values in a commutative
ring R is ""motivic"" if I(X)= I(Y)+I(X\Y) for Y closed in X, and I(X x
Y)=I(X)I(Y). Examples include Euler characteristics chi and virtual Poincare
and Hodge polynomials.
  We first define a unique extension I' of I to finite type Artin K-stacks F,
which is motivic and satisfies I'([X/G])=I(X)/I(G) when X is a K-variety, G a
""special"" K-group acting on X, and [X/G] is the quotient stack. This only works
if I(G) is invertible in R for all special K-groups G, which excludes I=chi as
chi(K*)=0. But we can extend the construction to get round this.
  Then we develop the theory of ""stack functions"" on Artin stacks. These are a
universal generalization of constructible functions on Artin stacks, as studied
in the author's paper math.AG/0403305. There are several versions of the
construction: the basic one SF(F), and variants SF(F,I,R),... ""twisted"" by
motivic invariants. We associate a Q-vector space SF(F) or an R-module
SF(F,I,R) to each Artin stack F, with functorial operations of multiplication,
pullbacks phi^* and pushforwards phi_* under 1-morphisms phi : F --> G, and so
on. They will be important tools in the author's series on ""Configurations in
abelian categories"", math.AG/0312190, math.AG/0503029, math.AG/0410267 and
math.AG/0410268.",math.AG,math
"In the limit of vanishing lattice spacing we provide a rigorous variational
coarse-graining result for a next-to-nearest neighbor lattice model of a simple
crystal. We show that the $\Gamma$-limit of suitable scaled versions of the
model leads to an energy describing a continuum mechanical model depending on
partial dislocations and stacking faults. Our result highlights the necessary
multiscale character of the energies setting the groundwork for more
comprehensive models that can better explain and predict the mechanical
behavior of materials with complex defect structures.",math.AP,math
"If a compact set K \subset R^2 contains a positive-dimensional family of
line-segments in positively many directions, then K has positive measure.",math.CA,math
"Schottky groups are exactly those Kleinian groups providing the regular
lowest planar uniformizations of closed Riemann surfaces and also the ones
providing to the interior of a handlebody of a complete hyperbolic structure
with injectivity radius bounded away from zero. The space parametrizing
quasiconformal deformations of Schottky groups of a fixed rank $g \geq 1$ is
the marked Schottky space ${\mathcal M}{\mathcal S}_{g}$; this being a complex
manifold of dimension $3(g-1)$ for $g \geq 2$ and being isomorphic to the
punctured unit disc for $g=1$. In this paper we provide a complete description
of the real structures of ${\mathcal M}{\mathcal S}_{g}$, up to holomorphic
automorphisms, together their real part.",math.CV,math
"We determine the tensor rank of all semifields of order 16 over
$\mathbb{F}_2$ and of all semifields of order 81 over $\mathbb{F}_3$. Our
results imply that some semifields of order 81 have lower multiplicative
complexity than the finite field $\mathbb{F}_{81}$ over $\mathbb{F}_3$. We
prove new results on the correspondence between linear codes and tensor rank,
including a generalisation of a theorem of Brockett and Dobkin to arbitrary
tensors, which makes the problem computationally feasible.",math.CO,math
"In this article we propose a novel geometric model to study the motion of a
physical flag. In our approach a flag is viewed as an isometric immersion from
the square with values in $\mathbb R^3$ satisfying certain boundary conditions
at the flag pole. Under additional regularity constraints we show that the
space of all such flags carries the structure of an infinite dimensional
manifold and can be viewed as a submanifold of the space of all immersions. In
the second part of the article we equip the space of isometric immersions with
its natural kinetic energy and derive the corresponding equations of motion.
This approach can be viewed in a similar spirit as Arnold's geometric picture
for the motion of an incompressible fluid.",math.DG math-ph math.AP math.MP,math
