,Unnamed: 0,text
906,906,"Answer the following question.

The 1H Larmor frequency of benzene exceeds that of trifluoroacetic acid by 1.656 kHz on a 400 MHz spectrometer. The 1H chemical shift of benzene is 7.16 ppm. What is the chemical shift of trifluoroacetic acid?
A) 3.02 ppm
B) 5.03 ppm
C) 10.56 ppm
D) 11.30 ppm"
907,907,"Answer the following question.

Suppose that the 13C nuclei in a molecule in a 600 MHz spectrometer can be 100% polarized (p = 1). If T1 = 5.0 s, how long does it take for p to reach a value equal to twice the thermal equilibrium polarization at 298 K?
A) [The polarization relaxes exponentially: p(t) = [p(0) - peq]exp(-t/T1) + peq.]
B) 72.0 s
C) 56.6 s
D) 12.7 s"
908,908,"Answer the following question.

Estimate the β-hyperfine value for the cyclobutyl radical (C4H7•) assuming the radical is flat and the HCH angle is 115°.
A) 4.6 mT
B) 27 G
C) 5.4 mT
D) 3.8 mT"
909,909,"Answer the following question.

What is the ratio of line intensities in the EPR spectrum of the t-Bu radical (CH3)3C•?
A) 1:19:36:84:126:126:84:36:19:1
B) 1:9:36:84:126:126:84:36:9:1
C) 1:9:35:82:120:120:82:35:9:1
D) 1:8:28:56:70:56:28:8:1"
910,910,"Answer the following question.

Which one sentence explains most accurately why spin trapping is often used to detect free radical intermediates?
A) spin trapping provides more structural information than direct detection by EPR
B) spin trapping makes it easy to quantify free radical intermediates
C) steady state concentration of free radical intermediates is often too low to enable direct detection by EPR
D) detection of spin adducts requires lower power than direct detection of radical intermediates"
911,911,"Answer the following question.

Calculate the magnetic moment (μI) of a 13C nucleus.
A) 6.1445 x 10^-27 J T-1
B) 3.1445 x 10^-27 J T-1
C) 9.1445 x 10^-27 J T-1
D) 1.1445 x 10^-28 J T-1"
912,912,"Answer the following question.

The normal modes of a carbon dioxide molecule that are infrared-active include which of the following?
I. Bending
II. Symmetric stretching
III. Asymmetric stretching
A) I only
B) II only
C) III only
D) I and III only"
913,913,"Answer the following question.

Which of the following is a true statement about optical isomerism of complexes containing achiral ligands?
A) Square planar complexes can display optical isomerism only if all four ligands are identical.
B) Tetrahedral complexes never display optical isomerism.
C) Linear complexes can display optical isomerism when both ligands are different.
D) Octahedral complexes of monodentate ligands can display optical isomerism only when they have at least three different ligands."
914,914,"Answer the following question.

Which one of the following statements is true:
A) Protons and neutrons have orbital and spin angular momentum.
B) Protons have orbital and spin angular momentum, neutrons have spin angular momentum.
C) Protons and neutrons possess orbital angular momentum only.
D) Protons and neutrons possess spin angular momentum only."
915,915,"Answer the following question.

Calculate the Larmor frequency for a proton in a magnetic field of 1 T.
A) 23.56 GHz
B) 42.58 MHz
C) 74.34 kHz
D) 13.93 MHz"
916,916,"Answer the following question.

Which of the following is an n-type semiconductor?
A) Silicon
B) Diamond
C) Silicon carbide
D) Arsenic-doped silicon"
917,917,"Answer the following question.

Which of the following statements most accurately explains why the 1H spectrum of 12CHCl3 is a singlet?
A) Both 35Cl and 37Cl have I = 0.
B) The hydrogen atom undergoes rapid intermolecular exchange.
C) The molecule is not rigid.
D) Both 35Cl and 37Cl have electric quadrupole moments."
918,918,"Answer the following question.

At 25°C, the maximum amount of PbI2 that can be dissolved in 1.00 L of pure water is 1.0 mmol. Assuming complete dissociation, the solubility product, K_sp, for lead iodide at 25°C is
A) 1.0 × 10^−3
B) 1.0 × 10^−6
C) 1.0 × 10^−9
D) 4.0 × 10^−9"
919,919,"Answer the following question.

The 13C spectrum of which isomer of C6H14 has lines with five distinct chemical shifts?
A) hexane
B) 2-methylpentane
C) 3-methylpentane
D) 2,3-dimethylbutane"
920,920,"Answer the following question.

Which of the following is the most common naturally-occurring form in which silicon is found?
A) Metallic element
B) Sulfide
C) Fluoride
D) Oxide"
921,921,"Answer the following question.

Which nuclide has an NMR frequency of 115.5 MHz in a 20.0 T magnetic field?
A) 17O
B) 19F
C) 29Si
D) 31P"
922,922,"Answer the following question.

Which of the following must be true about a binary liquid mixture that obeys Raoult’s law?
I. The partial pressure of each component at equilibrium is proportional to its mole fraction in the liquid mixture.
II. The volume of the mixture is equal to the sum of the volumes of each component before mixing.
III. Intermolecular interactions in the mixture are identical to intermolecular interactions in the pure components.
A) I only
B) III only
C) I and III only
D) I, II, and III"
923,923,"Answer the following question.

A single line is seen in the 31P spectrum of a solution of sodium phosphate. The 31P chemical shifts of H2PO4‾ and HPO42– are 3.42 ppm and 5.82 ppm respectively. What is the chemical shift when the pH of the solution equals the pKa of H2PO4‾?
A) 3.41 ppm
B) 3.98 ppm
C) 4.33 ppm
D) 4.62 ppm"
924,924,"Answer the following question.

For EDTA titrations, the analyte solution and the titrant solution are both buffered at the same pH for which of the following reasons?
I. The conditional formation constant is affected by pH.
II. The fraction of EDTA in the fully deprotonated Y4− form varies with pH.
III. When EDTA reacts to form a metal complex, H+ is a product in most cases.
A) I only
B) I and II only
C) I and III only
D) I, II, and III"
925,925,"Answer the following question.

The Henry’s law constant for CO2 dissolved in water at 25°C is 30.0 atm M^−1. The concentration of dissolved CO2 in a vessel pressurized with 2.0 atm of CO2 is
A) 1.5 M
B) 0.15 M
C) 0.067 M
D) 0.015 M"
926,926,"Answer the following question.

A student performs five titrations and obtains a mean result of 0.110 M, with a standard deviation of 0.001 M. If the actual concentration of the titrated solution is 0.100 M, which of the following is true about the titration results?
A) Accurate but not precise
B) Precise but not accurate
C) Both accurate and precise
D) Neither accurate nor precise"
